time,type,value,duration
6:08:29.0852,state,idle,0
6:08:29.0852,state,working,12
6:08:41.5350,state,idle,0
6:08:41.5350,state,working,5
6:08:46.0389,state,idle,0
6:08:46.0389,state,working,5
6:08:51.1009,state,idle,0
6:08:51.1009,state,working,4
6:08:55.0473,state,idle,0
6:08:55.0473,state,working,7
6:09:02.0156,state,idle,0
6:09:02.0156,state,working,7
6:09:09.4557,state,idle,0
6:09:09.4557,state,working,1
6:09:10.6128,state,idle,0
6:09:10.6128,state,working,10
6:09:20.4483,state,idle,0
6:09:20.4483,state,working,2
6:09:22.1087,state,idle,0
6:09:22.1087,state,working,3
6:09:25.5078,state,idle,0
6:09:25.5078,state,working,8
6:09:33.5078,state,idle,0
6:09:33.5078,state,working,9
6:09:42.5234,state,idle,0
6:09:42.5234,state,working,7
6:09:49.5078,state,idle,0
6:09:49.5078,state,working,8
6:09:57.5078,state,idle,0
6:09:57.5078,state,working,16
6:10:13.0538,state,idle,0
6:10:13.0538,state,working,8
6:10:21.5468,state,idle,0
6:10:21.5468,state,working,28
6:10:49.2977,state,idle,0
6:10:49.2977,state,working,1
6:10:50.7478,state,idle,0
6:10:50.7478,state,working,14
6:11:05.0350,state,idle,0
6:11:05.0350,state,working,10
6:11:14.5886,state,idle,0
6:11:14.5886,state,working,11
6:11:25.3793,state,idle,0
6:11:25.3793,state,working,14
6:11:38.8918,state,idle,0
6:11:38.8918,state,working,14
6:11:52.6205,state,idle,0
6:11:52.6205,state,working,9
6:12:01.3623,state,idle,0
6:12:01.3623,state,working,8
6:12:09.4092,state,idle,0
6:12:09.4092,state,working,15
6:12:24.5447,state,idle,0
6:12:24.5447,state,working,1
6:12:25.3447,state,idle,0
6:12:25.3447,state,working,9
6:12:34.3801,state,idle,0
6:12:34.3801,state,working,1
6:12:35.5633,state,idle,0
6:12:35.5633,state,working,1
6:12:36.3633,state,idle,0
6:12:36.3633,state,working,8
6:12:44.0514,state,idle,0
6:12:44.0514,state,working,6
6:12:50.1049,state,idle,0
6:12:50.1049,state,working,4
6:12:53.9096,state,idle,0
6:12:53.9096,state,working,27
6:13:20.6115,state,idle,0
6:13:20.6115,state,working,7
6:13:27.6641,state,idle,0
6:13:27.6641,state,working,3
6:13:30.1926,state,idle,0
6:13:30.1926,state,working,1
6:13:31.0628,state,idle,0
6:13:31.0628,state,working,4
6:13:35.5549,state,idle,0
6:13:35.5549,state,working,2
6:13:37.1680,state,idle,0
6:13:37.1680,state,working,2
6:13:39.5447,state,idle,0
6:13:39.5447,state,working,8
6:13:47.5447,state,idle,0
6:13:47.5447,state,working,8
6:13:55.5447,state,idle,0
6:13:55.5447,state,working,9
6:14:04.1699,state,idle,0
6:14:04.1699,state,working,29
6:14:33.5396,state,idle,0
6:14:33.5396,state,working,16
6:14:50.0205,state,idle,0
6:14:50.0205,state,working,1
6:14:50.8205,state,idle,0
6:14:50.8205,state,working,3
6:14:53.4592,state,idle,0
6:14:53.4592,state,working,17
6:15:10.5397,state,idle,0
6:15:10.5397,state,working,5
6:15:15.7730,state,idle,0
6:15:15.7730,state,working,7
6:15:23.2528,state,idle,0
6:15:23.2528,state,working,2
6:15:25.5296,state,idle,0
6:15:25.5296,state,working,6
6:15:32.0301,state,idle,0
6:15:32.0301,state,working,9
6:15:41.2656,state,idle,0
6:15:41.2656,state,working,5
6:15:46.2371,state,idle,0
6:15:46.2371,state,working,1
6:15:47.2224,state,idle,0
6:15:47.2224,state,working,2
6:15:49.5640,state,idle,0
6:15:49.5640,state,working,6
6:15:55.5447,state,idle,0
6:15:55.5447,state,working,27
6:16:22.8238,state,idle,0
6:16:22.8238,state,working,15
6:16:37.4363,state,idle,0
6:16:37.4363,state,working,26
6:17:03.6047,state,idle,0
6:17:03.6047,state,working,1
6:17:04.4047,state,idle,0
6:17:04.4047,state,working,21
6:17:25.4917,state,idle,0
6:17:25.4917,state,working,1
6:17:26.2917,state,idle,0
6:17:26.2917,state,working,2
6:17:28.1727,state,idle,0
6:17:28.1727,state,working,9
6:17:37.6428,state,idle,0
6:17:37.6428,state,working,16
6:17:53.8341,state,idle,0
6:17:53.8341,state,working,1
6:17:54.6341,state,idle,0
6:17:54.6341,state,working,1
6:17:55.4341,state,idle,0
6:17:55.4341,state,working,6
6:18:01.7595,state,idle,0
6:18:01.7595,state,working,7
6:18:08.7262,state,idle,0
6:18:08.7262,state,working,11
6:18:19.8081,state,idle,0
6:18:19.8081,state,working,16
6:18:35.4920,state,idle,0
6:18:35.4920,state,working,11
6:18:46.4772,state,idle,0
6:18:46.4772,state,working,3
6:18:49.0757,state,idle,0
6:18:49.0757,state,working,1
6:18:50.1023,state,idle,0
6:18:50.1023,state,working,26
6:19:16.0443,state,idle,0
6:19:16.0443,state,working,17
6:19:32.8462,state,idle,0
6:19:32.8462,state,working,1
6:19:33.8628,state,idle,0
6:19:33.8628,state,working,25
6:19:58.9200,state,idle,0
6:19:58.9200,state,working,11
6:20:09.4783,state,idle,0
6:20:09.4783,state,working,25
6:20:34.8351,state,idle,0
6:20:34.8351,state,working,7
6:20:42.2069,state,idle,0
6:20:42.2069,state,working,8
6:20:49.7456,state,idle,0
6:20:49.7456,state,working,5
6:20:54.8164,state,idle,0
6:20:54.8164,state,working,10
6:21:05.2386,state,idle,0
6:21:05.2386,state,working,5
6:21:10.4192,state,idle,0
6:21:10.4192,state,working,3
6:21:13.3964,state,idle,0
6:21:13.3964,state,working,17
6:21:30.6111,state,idle,0
6:21:30.6111,state,working,4
6:21:34.5074,state,idle,0
6:21:34.5074,state,working,1
6:21:35.8239,state,idle,0
6:21:35.8239,state,working,2
6:21:38.0722,state,idle,0
6:21:38.0722,state,working,13
6:21:50.8572,state,idle,0
6:21:50.8572,state,working,3
6:21:54.1929,state,idle,0
6:21:54.1929,state,working,8
6:22:02.2786,state,idle,0
6:22:02.2786,state,working,1
6:22:03.0786,state,idle,0
6:22:03.0786,state,working,10
6:22:12.6980,state,idle,0
6:22:12.6980,state,working,2
6:22:14.8877,state,idle,0
6:22:14.8877,state,working,1
6:22:15.6877,state,idle,0
6:22:15.6877,state,working,17
6:22:32.9829,state,idle,0
6:22:32.9829,state,working,28
6:23:01.0010,state,idle,0
6:23:01.0010,state,working,1
6:23:02.1132,state,idle,0
6:23:02.1132,state,working,24
6:23:25.7551,state,idle,0
6:23:25.7551,state,working,3
6:23:28.3856,state,idle,0
6:23:28.3856,state,working,2
6:23:30.1429,state,idle,0
6:23:30.1429,state,working,16
6:23:46.4905,state,idle,0
6:23:46.4905,state,working,18
6:24:04.2231,state,idle,0
6:24:04.2231,state,working,12
6:24:15.9953,state,idle,0
6:24:15.9953,state,working,19
6:24:35.0919,state,idle,0
6:24:35.0919,state,working,2
6:24:37.4701,state,idle,0
6:24:37.4701,state,working,5
6:24:42.0368,state,idle,0
6:24:42.0368,state,working,12
6:24:54.4163,state,idle,0
6:24:54.4163,state,working,6
6:25:00.7614,state,idle,0
6:25:00.7614,state,working,1
6:25:01.5614,state,idle,0
6:25:01.5614,state,working,25
6:25:26.3212,state,idle,0
6:25:26.3212,state,working,4
6:25:30.5099,state,idle,0
6:25:30.5099,state,working,27
6:25:57.8790,state,idle,0
6:25:57.8790,state,working,9
6:26:06.9380,state,idle,0
6:26:06.9380,state,working,18
6:26:24.6238,state,idle,0
6:26:24.6238,state,working,9
6:26:33.3621,state,idle,0
6:26:33.3621,state,working,1
6:26:34.3792,state,idle,0
6:26:34.3792,state,working,8
6:26:42.1430,state,idle,0
6:26:42.1430,state,working,24
6:27:06.0256,state,idle,0
6:27:06.0256,state,working,18
6:27:23.8059,state,idle,0
6:27:23.8059,state,working,1
6:27:25.1145,state,idle,0
6:27:25.1145,state,working,8
6:27:33.3058,state,idle,0
6:27:33.3058,state,working,2
6:27:35.4030,state,idle,0
6:27:35.4030,state,working,2
6:27:37.6547,state,idle,0
6:27:37.6547,state,working,13
6:27:51.0454,state,idle,0
6:27:51.0454,state,working,6
6:27:57.0605,state,idle,0
6:27:57.0605,state,working,4
6:28:01.4062,state,idle,0
6:28:01.4062,state,working,10
6:28:11.2156,state,idle,0
6:28:11.2156,state,working,5
6:28:16.3872,state,idle,0
6:28:16.3872,state,working,9
6:28:25.7607,state,idle,0
6:28:25.7607,state,working,1
6:28:26.5607,state,idle,0
6:28:26.5607,state,working,1
6:28:27.3607,state,idle,0
6:28:27.3607,state,working,3
6:28:30.8059,state,idle,0
6:28:30.8059,state,working,8
6:28:38.8059,state,idle,0
6:28:38.8059,state,working,8
6:28:46.8059,state,idle,0
6:28:46.8059,state,working,8
6:28:54.8059,state,idle,0
6:28:54.8059,state,working,8
6:29:02.8059,state,idle,0
6:29:02.8059,state,working,8
6:29:10.8059,state,idle,0
6:29:10.8059,state,working,8
6:29:18.8059,state,idle,0
6:29:18.8059,state,working,8
6:29:26.8059,state,idle,0
6:29:26.8059,state,working,8
6:29:34.8059,state,idle,0
6:29:34.8059,state,working,8
6:29:42.8059,state,idle,0
6:29:42.8059,state,working,8
6:29:50.8059,state,idle,0
6:29:50.8059,state,working,8
6:29:58.8059,state,idle,0
6:29:58.8059,state,working,8
6:30:06.8059,state,idle,0
6:30:06.8059,state,working,8
6:30:14.8059,state,idle,0
6:30:14.8059,state,working,8
6:30:22.8059,state,idle,0
6:30:22.8059,state,working,8
6:30:30.8059,state,idle,0
6:30:30.8059,state,working,11
6:30:42.2458,state,idle,0
6:30:42.2458,state,working,10
6:30:51.8702,state,idle,0
6:30:51.8702,state,working,10
6:31:01.7501,state,idle,0
6:31:01.7501,state,working,19
6:31:21.0384,state,idle,0
6:31:21.0384,state,working,11
6:31:32.1224,state,idle,0
6:31:32.1224,state,working,3
6:31:35.3503,state,idle,0
6:31:35.3503,state,working,13
6:31:48.7381,state,idle,0
6:31:48.7381,state,working,11
6:32:00.0503,state,idle,0
6:32:00.0503,state,working,11
6:32:11.0125,state,idle,0
6:32:11.0125,state,working,11
6:32:21.5309,state,idle,0
6:32:21.5309,state,working,23
6:32:44.5872,state,idle,0
6:32:44.5872,state,working,2
6:32:46.2025,state,idle,0
6:32:46.2025,state,working,17
6:33:03.5900,state,idle,0
6:33:03.5900,state,working,1
6:33:04.3900,state,idle,0
6:33:04.3900,state,working,20
6:33:23.9702,state,idle,0
6:33:23.9702,state,working,3
6:33:27.1086,state,idle,0
6:33:27.1086,state,working,5
6:33:31.6832,state,idle,0
6:33:31.6832,state,working,15
6:33:47.0716,state,idle,0
6:33:47.0716,state,working,9
6:33:55.9509,state,idle,0
6:33:55.9509,state,working,23
6:34:19.1336,state,idle,0
6:34:19.1336,state,working,4
6:34:22.8227,state,idle,0
6:34:22.8227,state,working,18
6:34:40.4469,state,idle,0
6:34:40.4469,state,working,9
6:34:49.6448,state,idle,0
6:34:49.6448,state,working,2
6:34:51.3537,state,idle,0
6:34:51.3537,state,working,1
6:34:52.1656,state,idle,0
6:34:52.1656,state,working,1
6:34:53.2319,state,idle,0
6:34:53.2319,state,working,19
6:35:12.1572,state,idle,0
6:35:12.1572,state,working,5
6:35:17.5704,state,idle,0
6:35:17.5704,state,working,15
6:35:32.7175,state,idle,0
6:35:32.7175,state,working,3
6:35:36.0085,state,idle,0
6:35:36.0085,state,working,1
6:35:36.9725,state,idle,0
6:35:36.9725,state,working,4
6:35:40.9561,state,idle,0
6:35:40.9561,state,working,6
6:35:46.9837,state,idle,0
6:35:46.9837,state,working,1
6:35:48.4306,state,idle,0
6:35:48.4306,state,working,26
6:36:14.6732,state,idle,0
6:36:14.6732,state,working,1
6:36:15.6346,state,idle,0
6:36:15.6346,state,working,8
6:36:23.8428,state,idle,0
6:36:23.8428,state,working,16
6:36:39.4821,state,idle,0
6:36:39.4821,state,working,5
6:36:44.0227,state,idle,0
6:36:44.0227,state,working,1
6:36:44.8227,state,idle,0
6:36:44.8227,state,working,9
6:36:53.8111,state,idle,0
6:36:53.8111,state,working,22
6:37:15.9207,state,idle,0
6:37:15.9207,state,working,5
6:37:20.7197,state,idle,0
6:37:20.7197,state,working,8
6:37:29.0852,state,idle,0
6:37:29.0852,state,working,9
6:37:37.7828,state,idle,0
6:37:37.7828,state,working,13
6:37:50.5433,state,idle,0
6:37:50.5433,state,working,49
6:38:39.7934,state,idle,0
6:38:39.7934,state,working,15
6:38:54.4015,state,idle,0
6:38:54.4015,state,working,5
6:38:59.7123,state,idle,0
6:38:59.7123,state,working,8
6:39:08.1629,state,idle,0
6:39:08.1629,state,working,5
6:39:13.5562,state,idle,0
6:39:13.5562,state,working,4
6:39:17.0603,state,idle,0
6:39:17.0603,state,working,1
6:39:18.4886,state,idle,0
6:39:18.4886,state,working,2
6:39:20.5063,state,idle,0
6:39:20.5063,state,working,9
6:39:29.4447,state,idle,0
6:39:29.4447,state,working,15
6:39:44.7797,state,idle,0
6:39:44.7797,state,working,2
6:39:47.2401,state,idle,0
6:39:47.2401,state,working,12
6:39:59.0464,state,idle,0
6:39:59.0464,state,working,1
6:40:00.3082,state,idle,0
6:40:00.3082,state,working,4
6:40:03.8935,state,idle,0
6:40:03.8935,state,working,13
6:40:17.3121,state,idle,0
6:40:17.3121,state,working,3
6:40:19.8844,state,idle,0
6:40:19.8844,state,working,2
6:40:22.3138,state,idle,0
6:40:22.3138,state,working,21
6:40:43.1125,state,idle,0
6:40:43.1125,state,working,2
6:40:45.5353,state,idle,0
6:40:45.5353,state,working,12
6:40:57.1262,state,idle,0
6:40:57.1262,state,working,7
6:41:04.0645,state,idle,0
6:41:04.0645,state,working,1
6:41:04.8645,state,idle,0
6:41:04.8645,state,working,9
6:41:13.8554,state,idle,0
6:41:13.8554,state,working,1
6:41:14.6554,state,idle,0
6:41:14.6554,state,working,22
6:41:36.3790,state,idle,0
6:41:36.3790,state,working,4
6:41:40.6103,state,idle,0
6:41:40.6103,state,working,3
6:41:44.0231,state,idle,0
6:41:44.0231,state,working,6
6:41:50.5036,state,idle,0
6:41:50.5036,state,working,3
6:41:53.6863,state,idle,0
6:41:53.6863,state,working,8
6:42:01.4015,state,idle,0
6:42:01.4015,state,working,8
6:42:09.4015,state,idle,0
6:42:09.4015,state,working,20
6:42:29.1054,state,idle,0
6:42:29.1054,state,working,3
6:42:32.4348,state,idle,0
6:42:32.4348,state,working,7
6:42:39.2869,state,idle,0
6:42:39.2869,state,working,2
6:42:41.4015,state,idle,0
6:42:41.4015,state,working,8
6:42:49.4015,state,idle,0
6:42:49.4015,state,working,8
6:42:57.4015,state,idle,0
6:42:57.4015,state,working,10
6:43:07.7637,state,idle,0
6:43:07.7637,state,working,12
6:43:19.7512,state,idle,0
6:43:19.7512,state,working,2
6:43:21.4015,state,idle,0
6:43:21.4015,state,working,8
6:43:29.4015,state,idle,0
6:43:29.4015,state,working,15
6:43:44.0950,state,idle,0
6:43:44.0950,state,working,9
6:43:53.2457,state,idle,0
6:43:53.2457,state,working,1
6:43:54.4155,state,idle,0
6:43:54.4155,state,working,10
6:44:04.3655,state,idle,0
6:44:04.3655,state,working,5
6:44:09.4015,state,idle,0
6:44:09.4015,state,working,8
6:44:17.4015,state,idle,0
6:44:17.4015,state,working,24
6:44:41.6275,state,idle,0
6:44:41.6275,state,working,7
6:44:48.9401,state,idle,0
6:44:48.9401,state,working,12
6:45:00.6564,state,idle,0
6:45:00.6564,state,working,6
6:45:06.1920,state,idle,0
6:45:06.1920,state,working,8
6:45:13.7990,state,idle,0
6:45:13.7990,state,working,7
6:45:20.7254,state,idle,0
6:45:20.7254,state,working,11
6:45:32.1559,state,idle,0
6:45:32.1559,state,working,1
6:45:32.9559,state,idle,0
6:45:32.9559,state,working,4
6:45:36.5442,state,idle,0
6:45:36.5442,state,working,7
6:45:44.0334,state,idle,0
6:45:44.0334,state,working,1
6:45:45.4535,state,idle,0
6:45:45.4535,state,working,13
6:45:58.3456,state,idle,0
6:45:58.3456,state,working,4
6:46:02.3289,state,idle,0
6:46:02.3289,state,working,15
6:46:16.9908,state,idle,0
6:46:16.9908,state,working,18
6:46:34.8119,state,idle,0
6:46:34.8119,state,working,12
6:46:46.8190,state,idle,0
6:46:46.8190,state,working,16
6:47:02.5349,state,idle,0
6:47:02.5349,state,working,3
6:47:05.4161,state,idle,0
6:47:05.4161,state,working,3
6:47:08.5618,state,idle,0
6:47:08.5618,state,working,1
6:47:09.3928,state,idle,0
6:47:09.3928,state,working,1
6:47:10.4054,state,idle,0
6:47:10.4054,state,working,3
6:47:13.4015,state,idle,0
6:47:13.4015,state,working,16
6:47:29.0646,state,idle,0
6:47:29.0646,state,working,7
6:47:36.3015,state,idle,0
6:47:36.3015,state,working,30
6:48:06.6575,state,idle,0
6:48:06.6575,state,working,9
6:48:15.4885,state,idle,0
6:48:15.4885,state,working,2
6:48:17.8669,state,idle,0
6:48:17.8669,state,working,3
6:48:20.5280,state,idle,0
6:48:20.5280,state,working,12
6:48:32.2205,state,idle,0
6:48:32.2205,state,working,1
6:48:33.0205,state,idle,0
6:48:33.0205,state,working,13
6:48:45.8513,state,idle,0
6:48:45.8513,state,working,10
6:48:55.9522,state,idle,0
6:48:55.9522,state,working,10
6:49:05.8770,state,idle,0
6:49:05.8770,state,working,8
6:49:14.3678,state,idle,0
6:49:14.3678,state,working,1
6:49:15.5707,state,idle,0
6:49:15.5707,state,working,1
6:49:16.6132,state,idle,0
6:49:16.6132,state,working,16
6:49:32.3420,state,idle,0
6:49:32.3420,state,working,1
6:49:33.1420,state,idle,0
6:49:33.1420,state,working,1
6:49:34.5291,state,idle,0
6:49:34.5291,state,working,5
6:49:39.7118,state,idle,0
6:49:39.7118,state,working,23
6:50:02.6615,state,idle,0
6:50:02.6615,state,working,2
6:50:04.4316,state,idle,0
6:50:04.4316,state,working,23
6:50:27.2776,state,idle,0
6:50:27.2776,state,working,6
6:50:33.5114,state,idle,0
6:50:33.5114,state,working,4
6:50:37.7709,state,idle,0
6:50:37.7709,state,working,5
6:50:42.5697,state,idle,0
6:50:42.5697,state,working,12
6:50:54.2560,state,idle,0
6:50:54.2560,state,working,3
6:50:57.7540,state,idle,0
6:50:57.7540,state,working,15
6:51:12.7489,state,idle,0
6:51:12.7489,state,working,6
6:51:19.2188,state,idle,0
6:51:19.2188,state,working,2
6:51:21.6509,state,idle,0
6:51:21.6509,state,working,2
6:51:23.8597,state,idle,0
6:51:23.8597,state,working,3
6:51:26.6190,state,idle,0
6:51:26.6190,state,working,3
6:51:29.4015,state,idle,0
6:51:29.4015,state,working,27
6:51:56.5105,state,idle,0
6:51:56.5105,state,working,2
6:51:58.5011,state,idle,0
6:51:58.5011,state,working,8
6:52:06.1250,state,idle,0
6:52:06.1250,state,working,1
6:52:07.6108,state,idle,0
6:52:07.6108,state,working,9
6:52:16.4695,state,idle,0
6:52:16.4695,state,working,15
6:52:31.9668,state,idle,0
6:52:31.9668,state,working,6
6:52:38.0216,state,idle,0
6:52:38.0216,state,working,5
6:52:42.8416,state,idle,0
6:52:42.8416,state,working,1
6:52:43.6416,state,idle,0
6:52:43.6416,state,working,6
6:52:49.9524,state,idle,0
6:52:49.9524,state,working,7
6:52:57.4015,state,idle,0
6:52:57.4015,state,working,8
6:53:05.4015,state,idle,0
6:53:05.4015,state,working,8
6:53:13.4015,state,idle,0
6:53:13.4015,state,working,8
6:53:21.4015,state,idle,0
6:53:21.4015,state,working,8
6:53:29.4015,state,idle,0
6:53:29.4015,state,working,10
6:53:39.4594,state,idle,0
6:53:39.4594,state,working,22
6:54:01.2511,state,idle,0
6:54:01.2511,state,working,15
6:54:15.8148,state,idle,0
6:54:15.8148,state,working,2
6:54:17.4176,state,idle,0
6:54:17.4176,state,working,6
6:54:23.1688,state,idle,0
6:54:23.1688,state,working,8
6:54:31.1292,state,idle,0
6:54:31.1292,state,working,4
6:54:34.6667,state,idle,0
6:54:34.6667,state,working,1
6:54:35.4667,state,idle,0
6:54:35.4667,state,working,6
6:54:41.4015,state,idle,0
6:54:41.4015,state,working,9
6:54:50.8504,state,idle,0
6:54:50.8504,state,working,7
6:54:57.4015,state,idle,0
6:54:57.4015,state,working,8
6:55:05.4015,state,idle,0
6:55:05.4015,state,working,14
6:55:19.7600,state,idle,0
6:55:19.7600,state,working,10
6:55:29.5901,state,idle,0
6:55:29.5901,state,working,2
6:55:31.9375,state,idle,0
6:55:31.9375,state,working,5
6:55:37.4015,state,idle,0
6:55:37.4015,state,working,16
6:55:53.0911,state,idle,0
6:55:53.0911,state,working,7
6:56:00.1628,state,idle,0
6:56:00.1628,state,working,12
6:56:12.1390,state,idle,0
6:56:12.1390,state,working,10
6:56:22.0501,state,idle,0
6:56:22.0501,state,working,22
6:56:44.0401,state,idle,0
6:56:44.0401,state,working,34
6:57:17.5920,state,idle,0
6:57:17.5920,state,working,8
6:57:25.2838,state,idle,0
6:57:25.2838,state,working,1
6:57:26.0838,state,idle,0
6:57:26.0838,state,working,19
6:57:44.6794,state,idle,0
6:57:44.6794,state,working,3
6:57:47.8337,state,idle,0
6:57:47.8337,state,working,14
6:58:01.6114,state,idle,0
6:58:01.6114,state,working,14
6:58:15.1158,state,idle,0
6:58:15.1158,state,working,2
6:58:16.7128,state,idle,0
6:58:16.7128,state,working,1
6:58:17.6529,state,idle,0
6:58:17.6529,state,working,1
6:58:18.4529,state,idle,0
6:58:18.4529,state,working,3
6:58:21.8839,state,idle,0
6:58:21.8839,state,working,1
6:58:22.6839,state,idle,0
6:58:22.6839,state,working,15
6:58:37.7621,state,idle,0
6:58:37.7621,state,working,1
6:58:38.8542,state,idle,0
6:58:38.8542,state,working,7
6:58:46.1445,state,idle,0
6:58:46.1445,state,working,4
6:58:50.3062,state,idle,0
6:58:50.3062,state,working,8
6:58:58.1158,state,idle,0
6:58:58.1158,state,working,8
6:59:06.1158,state,idle,0
6:59:06.1158,state,working,8
6:59:14.1158,state,idle,0
6:59:14.1158,state,working,8
6:59:22.1158,state,idle,0
6:59:22.1158,state,working,22
6:59:44.0594,state,idle,0
6:59:44.0594,state,working,1
6:59:44.8662,state,idle,0
6:59:44.8662,state,working,31
7:00:16.2297,state,idle,0
7:00:16.2297,state,working,15
7:00:31.2187,state,idle,0
7:00:31.2187,state,working,2
7:00:32.9665,state,idle,0
7:00:32.9665,state,working,1
7:00:33.7665,state,idle,0
7:00:33.7665,state,working,3
7:00:36.6200,state,idle,0
7:00:36.6200,state,working,1
7:00:37.9279,state,idle,0
